# export from unicycle
# n stationname x1 x2 x3
06974 06974 34000.000000 37000.000000 0.000000
06975 06975 34000.000000 39000.000000 0.000000
06976 06976 34000.000000 41000.000000 0.000000
06977 06977 34000.000000 43000.000000 0.000000
06978 06978 34000.000000 45000.000000 0.000000
06979 06979 34000.000000 47000.000000 0.000000
06980 06980 34000.000000 49000.000000 0.000000
06981 06981 34000.000000 51000.000000 0.000000
06982 06982 34000.000000 53000.000000 0.000000
06983 06983 34000.000000 55000.000000 0.000000
06984 06984 34000.000000 57000.000000 0.000000
06985 06985 34000.000000 59000.000000 0.000000
06986 06986 34000.000000 61000.000000 0.000000
06987 06987 34000.000000 63000.000000 0.000000
06988 06988 34000.000000 65000.000000 0.000000
06989 06989 34000.000000 67000.000000 0.000000
06990 06990 34000.000000 69000.000000 0.000000
06991 06991 34000.000000 71000.000000 0.000000
06992 06992 34000.000000 73000.000000 0.000000
06993 06993 34000.000000 75000.000000 0.000000
06994 06994 34000.000000 77000.000000 0.000000
06995 06995 34000.000000 79000.000000 0.000000
06996 06996 34000.000000 81000.000000 0.000000
06997 06997 34000.000000 83000.000000 0.000000
06998 06998 34000.000000 85000.000000 0.000000
06999 06999 34000.000000 87000.000000 0.000000
07000 07000 34000.000000 89000.000000 0.000000
07001 07001 34000.000000 91000.000000 0.000000
07002 07002 34000.000000 93000.000000 0.000000
07003 07003 34000.000000 95000.000000 0.000000
07004 07004 34000.000000 97000.000000 0.000000
07005 07005 34000.000000 99000.000000 0.000000
07006 07006 34000.000000 101000.000000 0.000000
07007 07007 34000.000000 103000.000000 0.000000
07008 07008 34000.000000 105000.000000 0.000000
07009 07009 34000.000000 107000.000000 0.000000
07010 07010 34000.000000 109000.000000 0.000000
07011 07011 34000.000000 111000.000000 0.000000
07012 07012 34000.000000 113000.000000 0.000000
07013 07013 34000.000000 117000.000000 0.000000
07014 07014 34000.000000 119000.000000 0.000000
07015 07015 34000.000000 157000.000000 0.000000
07016 07016 34000.000000 159000.000000 0.000000
07017 07017 34000.000000 161000.000000 0.000000
07018 07018 34000.000000 163000.000000 0.000000
07019 07019 34000.000000 165000.000000 0.000000
07020 07020 34000.000000 167000.000000 0.000000
07021 07021 34000.000000 169000.000000 0.000000
07022 07022 34000.000000 171000.000000 0.000000
07023 07023 34000.000000 173000.000000 0.000000
07024 07024 34000.000000 175000.000000 0.000000
07025 07025 34000.000000 177000.000000 0.000000
07026 07026 34000.000000 179000.000000 0.000000
07027 07027 34000.000000 181000.000000 0.000000
07028 07028 36000.000000 -99000.000000 0.000000
07029 07029 36000.000000 -89000.000000 0.000000
07030 07030 36000.000000 -87000.000000 0.000000
07031 07031 36000.000000 -85000.000000 0.000000
07032 07032 36000.000000 -83000.000000 0.000000
07033 07033 36000.000000 -81000.000000 0.000000
07034 07034 36000.000000 -79000.000000 0.000000
07035 07035 36000.000000 -77000.000000 0.000000
07036 07036 36000.000000 -75000.000000 0.000000
07037 07037 36000.000000 -73000.000000 0.000000
07038 07038 36000.000000 -71000.000000 0.000000
07039 07039 36000.000000 -69000.000000 0.000000
07040 07040 36000.000000 -67000.000000 0.000000
07041 07041 36000.000000 -65000.000000 0.000000
07042 07042 36000.000000 -63000.000000 0.000000
07043 07043 36000.000000 -61000.000000 0.000000
07044 07044 36000.000000 -59000.000000 0.000000
07045 07045 36000.000000 -57000.000000 0.000000
07046 07046 36000.000000 -31000.000000 0.000000
07047 07047 36000.000000 -29000.000000 0.000000
07048 07048 36000.000000 -27000.000000 0.000000
07049 07049 36000.000000 -25000.000000 0.000000
07050 07050 36000.000000 -23000.000000 0.000000
07051 07051 36000.000000 -21000.000000 0.000000
07052 07052 36000.000000 -19000.000000 0.000000
07053 07053 36000.000000 -17000.000000 0.000000
07054 07054 36000.000000 -15000.000000 0.000000
07055 07055 36000.000000 -13000.000000 0.000000
07056 07056 36000.000000 -11000.000000 0.000000
07057 07057 36000.000000 -9000.000000 0.000000
07058 07058 36000.000000 -7000.000000 0.000000
07059 07059 36000.000000 -5000.000000 0.000000
07060 07060 36000.000000 -3000.000000 0.000000
07061 07061 36000.000000 -1000.000000 0.000000
07062 07062 36000.000000 1000.000000 0.000000
07063 07063 36000.000000 3000.000000 0.000000
07064 07064 36000.000000 5000.000000 0.000000
07065 07065 36000.000000 7000.000000 0.000000
07066 07066 36000.000000 9000.000000 0.000000
07067 07067 36000.000000 11000.000000 0.000000
07068 07068 36000.000000 13000.000000 0.000000
07069 07069 36000.000000 15000.000000 0.000000
07070 07070 36000.000000 17000.000000 0.000000
07071 07071 36000.000000 19000.000000 0.000000
07072 07072 36000.000000 21000.000000 0.000000
07073 07073 36000.000000 23000.000000 0.000000
07074 07074 36000.000000 25000.000000 0.000000
07075 07075 36000.000000 27000.000000 0.000000
07076 07076 36000.000000 29000.000000 0.000000
07077 07077 36000.000000 31000.000000 0.000000
07078 07078 36000.000000 33000.000000 0.000000
07079 07079 36000.000000 35000.000000 0.000000
07080 07080 36000.000000 37000.000000 0.000000
07081 07081 36000.000000 39000.000000 0.000000
07082 07082 36000.000000 41000.000000 0.000000
07083 07083 36000.000000 43000.000000 0.000000
07084 07084 36000.000000 45000.000000 0.000000
07085 07085 36000.000000 47000.000000 0.000000
07086 07086 36000.000000 49000.000000 0.000000
07087 07087 36000.000000 51000.000000 0.000000
07088 07088 36000.000000 53000.000000 0.000000
07089 07089 36000.000000 55000.000000 0.000000
07090 07090 36000.000000 57000.000000 0.000000
07091 07091 36000.000000 59000.000000 0.000000
07092 07092 36000.000000 61000.000000 0.000000
07093 07093 36000.000000 63000.000000 0.000000
07094 07094 36000.000000 65000.000000 0.000000
07095 07095 36000.000000 67000.000000 0.000000
07096 07096 36000.000000 69000.000000 0.000000
07097 07097 36000.000000 71000.000000 0.000000
07098 07098 36000.000000 73000.000000 0.000000
07099 07099 36000.000000 75000.000000 0.000000
07100 07100 36000.000000 77000.000000 0.000000
07101 07101 36000.000000 79000.000000 0.000000
07102 07102 36000.000000 81000.000000 0.000000
07103 07103 36000.000000 83000.000000 0.000000
07104 07104 36000.000000 85000.000000 0.000000
07105 07105 36000.000000 87000.000000 0.000000
07106 07106 36000.000000 89000.000000 0.000000
07107 07107 36000.000000 91000.000000 0.000000
07108 07108 36000.000000 93000.000000 0.000000
07109 07109 36000.000000 95000.000000 0.000000
07110 07110 36000.000000 97000.000000 0.000000
07111 07111 36000.000000 99000.000000 0.000000
07112 07112 36000.000000 101000.000000 0.000000
07113 07113 36000.000000 103000.000000 0.000000
07114 07114 36000.000000 105000.000000 0.000000
07115 07115 36000.000000 113000.000000 0.000000
07116 07116 36000.000000 165000.000000 0.000000
07117 07117 36000.000000 167000.000000 0.000000
07118 07118 36000.000000 169000.000000 0.000000
07119 07119 36000.000000 171000.000000 0.000000
07120 07120 36000.000000 173000.000000 0.000000
07121 07121 36000.000000 175000.000000 0.000000
07122 07122 36000.000000 177000.000000 0.000000
07123 07123 36000.000000 179000.000000 0.000000
07124 07124 36000.000000 181000.000000 0.000000
07125 07125 38000.000000 -113000.000000 0.000000
07126 07126 38000.000000 -97000.000000 0.000000
07127 07127 38000.000000 -93000.000000 0.000000
07128 07128 38000.000000 -89000.000000 0.000000
07129 07129 38000.000000 -87000.000000 0.000000
07130 07130 38000.000000 -85000.000000 0.000000
07131 07131 38000.000000 -83000.000000 0.000000
07132 07132 38000.000000 -81000.000000 0.000000
07133 07133 38000.000000 -79000.000000 0.000000
07134 07134 38000.000000 -77000.000000 0.000000
07135 07135 38000.000000 -75000.000000 0.000000
07136 07136 38000.000000 -73000.000000 0.000000
07137 07137 38000.000000 -71000.000000 0.000000
07138 07138 38000.000000 -69000.000000 0.000000
07139 07139 38000.000000 -67000.000000 0.000000
07140 07140 38000.000000 -65000.000000 0.000000
07141 07141 38000.000000 -63000.000000 0.000000
07142 07142 38000.000000 -61000.000000 0.000000
07143 07143 38000.000000 -59000.000000 0.000000
07144 07144 38000.000000 -57000.000000 0.000000
07145 07145 38000.000000 -55000.000000 0.000000
07146 07146 38000.000000 -53000.000000 0.000000
07147 07147 38000.000000 -33000.000000 0.000000
07148 07148 38000.000000 -31000.000000 0.000000
07149 07149 38000.000000 -29000.000000 0.000000
07150 07150 38000.000000 -27000.000000 0.000000
07151 07151 38000.000000 -25000.000000 0.000000
07152 07152 38000.000000 -23000.000000 0.000000
07153 07153 38000.000000 -21000.000000 0.000000
07154 07154 38000.000000 -19000.000000 0.000000
07155 07155 38000.000000 -17000.000000 0.000000
07156 07156 38000.000000 -15000.000000 0.000000
07157 07157 38000.000000 -13000.000000 0.000000
07158 07158 38000.000000 -11000.000000 0.000000
07159 07159 38000.000000 -9000.000000 0.000000
07160 07160 38000.000000 -7000.000000 0.000000
07161 07161 38000.000000 -5000.000000 0.000000
07162 07162 38000.000000 -3000.000000 0.000000
07163 07163 38000.000000 -1000.000000 0.000000
07164 07164 38000.000000 1000.000000 0.000000
07165 07165 38000.000000 3000.000000 0.000000
07166 07166 38000.000000 5000.000000 0.000000
07167 07167 38000.000000 7000.000000 0.000000
07168 07168 38000.000000 9000.000000 0.000000
07169 07169 38000.000000 11000.000000 0.000000
07170 07170 38000.000000 13000.000000 0.000000
07171 07171 38000.000000 15000.000000 0.000000
07172 07172 38000.000000 17000.000000 0.000000
07173 07173 38000.000000 19000.000000 0.000000
07174 07174 38000.000000 21000.000000 0.000000
07175 07175 38000.000000 23000.000000 0.000000
07176 07176 38000.000000 25000.000000 0.000000
07177 07177 38000.000000 27000.000000 0.000000
07178 07178 38000.000000 29000.000000 0.000000
07179 07179 38000.000000 31000.000000 0.000000
07180 07180 38000.000000 33000.000000 0.000000
07181 07181 38000.000000 35000.000000 0.000000
07182 07182 38000.000000 37000.000000 0.000000
07183 07183 38000.000000 39000.000000 0.000000
07184 07184 38000.000000 41000.000000 0.000000
07185 07185 38000.000000 43000.000000 0.000000
07186 07186 38000.000000 45000.000000 0.000000
07187 07187 38000.000000 47000.000000 0.000000
07188 07188 38000.000000 49000.000000 0.000000
07189 07189 38000.000000 51000.000000 0.000000
07190 07190 38000.000000 53000.000000 0.000000
07191 07191 38000.000000 55000.000000 0.000000
07192 07192 38000.000000 57000.000000 0.000000
07193 07193 38000.000000 59000.000000 0.000000
07194 07194 38000.000000 61000.000000 0.000000
07195 07195 38000.000000 63000.000000 0.000000
07196 07196 38000.000000 65000.000000 0.000000
07197 07197 38000.000000 67000.000000 0.000000
07198 07198 38000.000000 69000.000000 0.000000
07199 07199 38000.000000 71000.000000 0.000000
07200 07200 38000.000000 73000.000000 0.000000
07201 07201 38000.000000 75000.000000 0.000000
07202 07202 38000.000000 77000.000000 0.000000
07203 07203 38000.000000 79000.000000 0.000000
07204 07204 38000.000000 81000.000000 0.000000
07205 07205 38000.000000 83000.000000 0.000000
07206 07206 38000.000000 85000.000000 0.000000
07207 07207 38000.000000 87000.000000 0.000000
07208 07208 38000.000000 89000.000000 0.000000
07209 07209 38000.000000 91000.000000 0.000000
07210 07210 38000.000000 93000.000000 0.000000
07211 07211 38000.000000 95000.000000 0.000000
07212 07212 38000.000000 97000.000000 0.000000
07213 07213 38000.000000 99000.000000 0.000000
07214 07214 38000.000000 101000.000000 0.000000
07215 07215 38000.000000 103000.000000 0.000000
07216 07216 38000.000000 105000.000000 0.000000
07217 07217 38000.000000 107000.000000 0.000000
07218 07218 38000.000000 163000.000000 0.000000
07219 07219 38000.000000 165000.000000 0.000000
07220 07220 38000.000000 167000.000000 0.000000
07221 07221 38000.000000 169000.000000 0.000000
07222 07222 38000.000000 171000.000000 0.000000
07223 07223 38000.000000 173000.000000 0.000000
07224 07224 38000.000000 175000.000000 0.000000
07225 07225 38000.000000 177000.000000 0.000000
07226 07226 38000.000000 179000.000000 0.000000
07227 07227 38000.000000 181000.000000 0.000000
07228 07228 40000.000000 -151000.000000 0.000000
07229 07229 40000.000000 -97000.000000 0.000000
07230 07230 40000.000000 -93000.000000 0.000000
07231 07231 40000.000000 -91000.000000 0.000000
07232 07232 40000.000000 -89000.000000 0.000000
07233 07233 40000.000000 -87000.000000 0.000000
07234 07234 40000.000000 -85000.000000 0.000000
07235 07235 40000.000000 -83000.000000 0.000000
07236 07236 40000.000000 -81000.000000 0.000000
07237 07237 40000.000000 -79000.000000 0.000000
07238 07238 40000.000000 -77000.000000 0.000000
07239 07239 40000.000000 -75000.000000 0.000000
07240 07240 40000.000000 -73000.000000 0.000000
07241 07241 40000.000000 -71000.000000 0.000000
07242 07242 40000.000000 -69000.000000 0.000000
07243 07243 40000.000000 -67000.000000 0.000000
07244 07244 40000.000000 -65000.000000 0.000000
07245 07245 40000.000000 -63000.000000 0.000000
07246 07246 40000.000000 -61000.000000 0.000000
07247 07247 40000.000000 -59000.000000 0.000000
07248 07248 40000.000000 -57000.000000 0.000000
07249 07249 40000.000000 -55000.000000 0.000000
07250 07250 40000.000000 -53000.000000 0.000000
07251 07251 40000.000000 -51000.000000 0.000000
07252 07252 40000.000000 -39000.000000 0.000000
07253 07253 40000.000000 -33000.000000 0.000000
07254 07254 40000.000000 -31000.000000 0.000000
07255 07255 40000.000000 -29000.000000 0.000000
07256 07256 40000.000000 -27000.000000 0.000000
07257 07257 40000.000000 -25000.000000 0.000000
07258 07258 40000.000000 -23000.000000 0.000000
07259 07259 40000.000000 -21000.000000 0.000000
07260 07260 40000.000000 -19000.000000 0.000000
07261 07261 40000.000000 -17000.000000 0.000000
07262 07262 40000.000000 -15000.000000 0.000000
07263 07263 40000.000000 -13000.000000 0.000000
07264 07264 40000.000000 -11000.000000 0.000000
07265 07265 40000.000000 -9000.000000 0.000000
07266 07266 40000.000000 -7000.000000 0.000000
07267 07267 40000.000000 -5000.000000 0.000000
07268 07268 40000.000000 -3000.000000 0.000000
07269 07269 40000.000000 -1000.000000 0.000000
07270 07270 40000.000000 1000.000000 0.000000
07271 07271 40000.000000 3000.000000 0.000000
07272 07272 40000.000000 5000.000000 0.000000
07273 07273 40000.000000 7000.000000 0.000000
07274 07274 40000.000000 9000.000000 0.000000
07275 07275 40000.000000 11000.000000 0.000000
07276 07276 40000.000000 13000.000000 0.000000
07277 07277 40000.000000 15000.000000 0.000000
07278 07278 40000.000000 17000.000000 0.000000
07279 07279 40000.000000 19000.000000 0.000000
07280 07280 40000.000000 21000.000000 0.000000
07281 07281 40000.000000 23000.000000 0.000000
07282 07282 40000.000000 25000.000000 0.000000
07283 07283 40000.000000 27000.000000 0.000000
07284 07284 40000.000000 29000.000000 0.000000
07285 07285 40000.000000 31000.000000 0.000000
07286 07286 40000.000000 33000.000000 0.000000
07287 07287 40000.000000 35000.000000 0.000000
07288 07288 40000.000000 37000.000000 0.000000
07289 07289 40000.000000 39000.000000 0.000000
07290 07290 40000.000000 41000.000000 0.000000
07291 07291 40000.000000 43000.000000 0.000000
07292 07292 40000.000000 45000.000000 0.000000
07293 07293 40000.000000 47000.000000 0.000000
07294 07294 40000.000000 49000.000000 0.000000
07295 07295 40000.000000 51000.000000 0.000000
07296 07296 40000.000000 53000.000000 0.000000
07297 07297 40000.000000 55000.000000 0.000000
07298 07298 40000.000000 57000.000000 0.000000
07299 07299 40000.000000 59000.000000 0.000000
07300 07300 40000.000000 61000.000000 0.000000
07301 07301 40000.000000 63000.000000 0.000000
07302 07302 40000.000000 65000.000000 0.000000
07303 07303 40000.000000 67000.000000 0.000000
07304 07304 40000.000000 69000.000000 0.000000
07305 07305 40000.000000 71000.000000 0.000000
07306 07306 40000.000000 73000.000000 0.000000
07307 07307 40000.000000 75000.000000 0.000000
07308 07308 40000.000000 77000.000000 0.000000
07309 07309 40000.000000 79000.000000 0.000000
07310 07310 40000.000000 81000.000000 0.000000
07311 07311 40000.000000 83000.000000 0.000000
07312 07312 40000.000000 85000.000000 0.000000
07313 07313 40000.000000 87000.000000 0.000000
07314 07314 40000.000000 89000.000000 0.000000
07315 07315 40000.000000 91000.000000 0.000000
07316 07316 40000.000000 93000.000000 0.000000
07317 07317 40000.000000 95000.000000 0.000000
07318 07318 40000.000000 97000.000000 0.000000
07319 07319 40000.000000 99000.000000 0.000000
07320 07320 40000.000000 101000.000000 0.000000
07321 07321 40000.000000 103000.000000 0.000000
07322 07322 40000.000000 107000.000000 0.000000
07323 07323 40000.000000 109000.000000 0.000000
07324 07324 40000.000000 163000.000000 0.000000
07325 07325 40000.000000 165000.000000 0.000000
07326 07326 40000.000000 167000.000000 0.000000
07327 07327 40000.000000 169000.000000 0.000000
07328 07328 40000.000000 171000.000000 0.000000
07329 07329 40000.000000 173000.000000 0.000000
07330 07330 40000.000000 175000.000000 0.000000
07331 07331 40000.000000 177000.000000 0.000000
07332 07332 40000.000000 179000.000000 0.000000
07333 07333 40000.000000 181000.000000 0.000000
07334 07334 42000.000000 -149000.000000 0.000000
07335 07335 42000.000000 -101000.000000 0.000000
07336 07336 42000.000000 -99000.000000 0.000000
07337 07337 42000.000000 -97000.000000 0.000000
07338 07338 42000.000000 -95000.000000 0.000000
07339 07339 42000.000000 -93000.000000 0.000000
07340 07340 42000.000000 -91000.000000 0.000000
07341 07341 42000.000000 -89000.000000 0.000000
07342 07342 42000.000000 -87000.000000 0.000000
07343 07343 42000.000000 -85000.000000 0.000000
07344 07344 42000.000000 -83000.000000 0.000000
07345 07345 42000.000000 -81000.000000 0.000000
07346 07346 42000.000000 -79000.000000 0.000000
07347 07347 42000.000000 -77000.000000 0.000000
07348 07348 42000.000000 -75000.000000 0.000000
07349 07349 42000.000000 -73000.000000 0.000000
07350 07350 42000.000000 -71000.000000 0.000000
07351 07351 42000.000000 -69000.000000 0.000000
07352 07352 42000.000000 -67000.000000 0.000000
07353 07353 42000.000000 -65000.000000 0.000000
07354 07354 42000.000000 -63000.000000 0.000000
07355 07355 42000.000000 -61000.000000 0.000000
07356 07356 42000.000000 -59000.000000 0.000000
07357 07357 42000.000000 -57000.000000 0.000000
07358 07358 42000.000000 -55000.000000 0.000000
07359 07359 42000.000000 -53000.000000 0.000000
07360 07360 42000.000000 -51000.000000 0.000000
07361 07361 42000.000000 -49000.000000 0.000000
07362 07362 42000.000000 -41000.000000 0.000000
07363 07363 42000.000000 -39000.000000 0.000000
07364 07364 42000.000000 -37000.000000 0.000000
07365 07365 42000.000000 -33000.000000 0.000000
07366 07366 42000.000000 -31000.000000 0.000000
07367 07367 42000.000000 -29000.000000 0.000000
07368 07368 42000.000000 -27000.000000 0.000000
07369 07369 42000.000000 -25000.000000 0.000000
07370 07370 42000.000000 -23000.000000 0.000000
07371 07371 42000.000000 -21000.000000 0.000000
07372 07372 42000.000000 -19000.000000 0.000000
07373 07373 42000.000000 -17000.000000 0.000000
07374 07374 42000.000000 -15000.000000 0.000000
07375 07375 42000.000000 -13000.000000 0.000000
07376 07376 42000.000000 -11000.000000 0.000000
07377 07377 42000.000000 -9000.000000 0.000000
07378 07378 42000.000000 -7000.000000 0.000000
07379 07379 42000.000000 -5000.000000 0.000000
07380 07380 42000.000000 -3000.000000 0.000000
07381 07381 42000.000000 -1000.000000 0.000000
07382 07382 42000.000000 1000.000000 0.000000
07383 07383 42000.000000 3000.000000 0.000000
07384 07384 42000.000000 5000.000000 0.000000
07385 07385 42000.000000 7000.000000 0.000000
07386 07386 42000.000000 9000.000000 0.000000
07387 07387 42000.000000 11000.000000 0.000000
07388 07388 42000.000000 13000.000000 0.000000
07389 07389 42000.000000 15000.000000 0.000000
07390 07390 42000.000000 17000.000000 0.000000
07391 07391 42000.000000 19000.000000 0.000000
07392 07392 42000.000000 21000.000000 0.000000
07393 07393 42000.000000 23000.000000 0.000000
07394 07394 42000.000000 25000.000000 0.000000
07395 07395 42000.000000 27000.000000 0.000000
07396 07396 42000.000000 29000.000000 0.000000
07397 07397 42000.000000 31000.000000 0.000000
07398 07398 42000.000000 33000.000000 0.000000
07399 07399 42000.000000 35000.000000 0.000000
07400 07400 42000.000000 37000.000000 0.000000
07401 07401 42000.000000 39000.000000 0.000000
07402 07402 42000.000000 41000.000000 0.000000
07403 07403 42000.000000 43000.000000 0.000000
07404 07404 42000.000000 45000.000000 0.000000
07405 07405 42000.000000 47000.000000 0.000000
07406 07406 42000.000000 49000.000000 0.000000
07407 07407 42000.000000 51000.000000 0.000000
07408 07408 42000.000000 53000.000000 0.000000
07409 07409 42000.000000 55000.000000 0.000000
07410 07410 42000.000000 57000.000000 0.000000
07411 07411 42000.000000 59000.000000 0.000000
07412 07412 42000.000000 61000.000000 0.000000
07413 07413 42000.000000 63000.000000 0.000000
07414 07414 42000.000000 65000.000000 0.000000
07415 07415 42000.000000 67000.000000 0.000000
07416 07416 42000.000000 69000.000000 0.000000
07417 07417 42000.000000 71000.000000 0.000000
07418 07418 42000.000000 73000.000000 0.000000
07419 07419 42000.000000 75000.000000 0.000000
07420 07420 42000.000000 77000.000000 0.000000
07421 07421 42000.000000 79000.000000 0.000000
07422 07422 42000.000000 81000.000000 0.000000
07423 07423 42000.000000 83000.000000 0.000000
07424 07424 42000.000000 85000.000000 0.000000
07425 07425 42000.000000 87000.000000 0.000000
07426 07426 42000.000000 89000.000000 0.000000
07427 07427 42000.000000 91000.000000 0.000000
07428 07428 42000.000000 93000.000000 0.000000
07429 07429 42000.000000 95000.000000 0.000000
07430 07430 42000.000000 97000.000000 0.000000
07431 07431 42000.000000 99000.000000 0.000000
07432 07432 42000.000000 101000.000000 0.000000
07433 07433 42000.000000 161000.000000 0.000000
07434 07434 42000.000000 167000.000000 0.000000
07435 07435 42000.000000 169000.000000 0.000000
07436 07436 42000.000000 171000.000000 0.000000
07437 07437 42000.000000 173000.000000 0.000000
07438 07438 42000.000000 175000.000000 0.000000
07439 07439 42000.000000 177000.000000 0.000000
07440 07440 42000.000000 179000.000000 0.000000
07441 07441 42000.000000 181000.000000 0.000000
07442 07442 44000.000000 -157000.000000 0.000000
07443 07443 44000.000000 -149000.000000 0.000000
07444 07444 44000.000000 -123000.000000 0.000000
07445 07445 44000.000000 -107000.000000 0.000000
07446 07446 44000.000000 -99000.000000 0.000000
07447 07447 44000.000000 -97000.000000 0.000000
07448 07448 44000.000000 -95000.000000 0.000000
07449 07449 44000.000000 -93000.000000 0.000000
07450 07450 44000.000000 -91000.000000 0.000000
07451 07451 44000.000000 -89000.000000 0.000000
07452 07452 44000.000000 -87000.000000 0.000000
07453 07453 44000.000000 -85000.000000 0.000000
07454 07454 44000.000000 -83000.000000 0.000000
07455 07455 44000.000000 -81000.000000 0.000000
07456 07456 44000.000000 -79000.000000 0.000000
07457 07457 44000.000000 -77000.000000 0.000000
07458 07458 44000.000000 -75000.000000 0.000000
07459 07459 44000.000000 -73000.000000 0.000000
07460 07460 44000.000000 -71000.000000 0.000000
07461 07461 44000.000000 -69000.000000 0.000000
07462 07462 44000.000000 -67000.000000 0.000000
07463 07463 44000.000000 -65000.000000 0.000000
07464 07464 44000.000000 -63000.000000 0.000000
07465 07465 44000.000000 -61000.000000 0.000000
07466 07466 44000.000000 -59000.000000 0.000000
07467 07467 44000.000000 -57000.000000 0.000000
07468 07468 44000.000000 -55000.000000 0.000000
07469 07469 44000.000000 -53000.000000 0.000000
07470 07470 44000.000000 -51000.000000 0.000000
07471 07471 44000.000000 -49000.000000 0.000000
07472 07472 44000.000000 -43000.000000 0.000000
07473 07473 44000.000000 -41000.000000 0.000000
07474 07474 44000.000000 -39000.000000 0.000000
07475 07475 44000.000000 -37000.000000 0.000000
07476 07476 44000.000000 -33000.000000 0.000000
07477 07477 44000.000000 -31000.000000 0.000000
07478 07478 44000.000000 -29000.000000 0.000000
07479 07479 44000.000000 -27000.000000 0.000000
07480 07480 44000.000000 -25000.000000 0.000000
07481 07481 44000.000000 -23000.000000 0.000000
07482 07482 44000.000000 -21000.000000 0.000000
07483 07483 44000.000000 -19000.000000 0.000000
07484 07484 44000.000000 -17000.000000 0.000000
07485 07485 44000.000000 -15000.000000 0.000000
07486 07486 44000.000000 -13000.000000 0.000000
07487 07487 44000.000000 -11000.000000 0.000000
07488 07488 44000.000000 -9000.000000 0.000000
07489 07489 44000.000000 -7000.000000 0.000000
07490 07490 44000.000000 -5000.000000 0.000000
07491 07491 44000.000000 -3000.000000 0.000000
07492 07492 44000.000000 -1000.000000 0.000000
07493 07493 44000.000000 1000.000000 0.000000
07494 07494 44000.000000 3000.000000 0.000000
07495 07495 44000.000000 5000.000000 0.000000
07496 07496 44000.000000 7000.000000 0.000000
07497 07497 44000.000000 9000.000000 0.000000
07498 07498 44000.000000 11000.000000 0.000000
07499 07499 44000.000000 13000.000000 0.000000
07500 07500 44000.000000 15000.000000 0.000000
07501 07501 44000.000000 17000.000000 0.000000
07502 07502 44000.000000 19000.000000 0.000000
07503 07503 44000.000000 21000.000000 0.000000
07504 07504 44000.000000 23000.000000 0.000000
07505 07505 44000.000000 25000.000000 0.000000
07506 07506 44000.000000 27000.000000 0.000000
07507 07507 44000.000000 29000.000000 0.000000
07508 07508 44000.000000 31000.000000 0.000000
07509 07509 44000.000000 33000.000000 0.000000
07510 07510 44000.000000 35000.000000 0.000000
07511 07511 44000.000000 37000.000000 0.000000
07512 07512 44000.000000 39000.000000 0.000000
07513 07513 44000.000000 41000.000000 0.000000
07514 07514 44000.000000 43000.000000 0.000000
07515 07515 44000.000000 45000.000000 0.000000
07516 07516 44000.000000 47000.000000 0.000000
07517 07517 44000.000000 49000.000000 0.000000
07518 07518 44000.000000 51000.000000 0.000000
07519 07519 44000.000000 53000.000000 0.000000
07520 07520 44000.000000 55000.000000 0.000000
07521 07521 44000.000000 57000.000000 0.000000
07522 07522 44000.000000 59000.000000 0.000000
07523 07523 44000.000000 61000.000000 0.000000
07524 07524 44000.000000 63000.000000 0.000000
07525 07525 44000.000000 65000.000000 0.000000
07526 07526 44000.000000 67000.000000 0.000000
07527 07527 44000.000000 69000.000000 0.000000
07528 07528 44000.000000 71000.000000 0.000000
07529 07529 44000.000000 73000.000000 0.000000
07530 07530 44000.000000 75000.000000 0.000000
07531 07531 44000.000000 77000.000000 0.000000
07532 07532 44000.000000 79000.000000 0.000000
07533 07533 44000.000000 81000.000000 0.000000
07534 07534 44000.000000 83000.000000 0.000000
07535 07535 44000.000000 85000.000000 0.000000
07536 07536 44000.000000 87000.000000 0.000000
07537 07537 44000.000000 89000.000000 0.000000
07538 07538 44000.000000 91000.000000 0.000000
07539 07539 44000.000000 93000.000000 0.000000
07540 07540 44000.000000 95000.000000 0.000000
07541 07541 44000.000000 97000.000000 0.000000
07542 07542 44000.000000 99000.000000 0.000000
07543 07543 44000.000000 101000.000000 0.000000
07544 07544 44000.000000 161000.000000 0.000000
07545 07545 44000.000000 163000.000000 0.000000
07546 07546 44000.000000 165000.000000 0.000000
07547 07547 44000.000000 167000.000000 0.000000
07548 07548 44000.000000 169000.000000 0.000000
07549 07549 44000.000000 171000.000000 0.000000
07550 07550 44000.000000 173000.000000 0.000000
07551 07551 44000.000000 175000.000000 0.000000
07552 07552 44000.000000 177000.000000 0.000000
07553 07553 44000.000000 179000.000000 0.000000
07554 07554 44000.000000 181000.000000 0.000000
07555 07555 46000.000000 -157000.000000 0.000000
07556 07556 46000.000000 -155000.000000 0.000000
07557 07557 46000.000000 -125000.000000 0.000000
07558 07558 46000.000000 -123000.000000 0.000000
07559 07559 46000.000000 -121000.000000 0.000000
07560 07560 46000.000000 -103000.000000 0.000000
07561 07561 46000.000000 -101000.000000 0.000000
07562 07562 46000.000000 -99000.000000 0.000000
07563 07563 46000.000000 -97000.000000 0.000000
07564 07564 46000.000000 -95000.000000 0.000000
07565 07565 46000.000000 -93000.000000 0.000000
07566 07566 46000.000000 -91000.000000 0.000000
07567 07567 46000.000000 -89000.000000 0.000000
07568 07568 46000.000000 -87000.000000 0.000000
07569 07569 46000.000000 -85000.000000 0.000000
07570 07570 46000.000000 -83000.000000 0.000000
